Country,Year,SavingsRate,RealGDP,LaborForce,HumanCapital,PhysicalCapital
Sri Lanka,1996,0.15942961,59014.67578,5.431936264,2.902858973,131825.4063
Sri Lanka,1997,0.159682095,62818.65234,5.463328362,2.934047461,137067.4844
Sri Lanka,1998,0.164172977,65802.13281,5.85513258,2.965571165,143347.4531
Sri Lanka,1999,0.164749861,68614.92188,5.848684788,2.997433662,149560.3125
Sri Lanka,2000,0.191093415,72717.50781,6.032039642,3.02963829,156460.8438
Sri Lanka,2001,0.161878452,71721.71875,5.947555065,3.043017864,161292.1563
Sri Lanka,2002,0.165437981,74605.10156,6.218417645,3.056456566,166797.6719
Sri Lanka,2003,0.172644854,79036.79688,6.692380905,3.069954634,174099.3281
Sri Lanka,2004,0.189484462,83340.39844,7.063347816,3.083512306,183747.5781
Sri Lanka,2005,0.200353071,88542.29688,6.742402554,3.097129822,194660.5469
Sri Lanka,2006,0.210160092,95331.97656,6.814768791,3.109895945,207820.1406
Sri Lanka,2007,0.211715892,101811.5234,6.759271622,3.122714758,222372.3906
Sri Lanka,2008,0.207712859,107869.4063,6.891415596,3.135586262,238059.2969
Sri Lanka,2009,0.197402701,111690.9063,6.862821102,3.148510695,253772.5
Sri Lanka,2010,0.208855122,120634.5625,6.951241016,3.161488771,271610.9688
Sudan,1980,0.023904454,21432.01172,4.137405396,1.187759638,7228.284668
Sudan,1981,0.030768549,23026.03125,4.271114349,1.201332211,7442.137207
Sudan,1982,0.019245081,23500.60938,4.411808014,1.215059996,7504.446777
Sudan,1983,0.016255029,22323.48633,4.422035694,1.22894454,7489.087402
Sudan,1984,0.006439878,20921.33789,4.503512383,1.242987871,7310.453613
Sudan,1985,0.011591359,22053.98047,4.561005592,1.257191539,7236.441406
Sudan,1986,0.016648237,25190.25195,4.620274067,1.272015214,7292.52002
Sudan,1987,0.009932905,25106.84961,4.692646503,1.28701365,7234.308105
Sudan,1988,0.016515857,27349.23828,4.778123856,1.302188993,7336.83252
Sudan,1989,0.008617267,25853.22266,4.834400177,1.317543268,7277.050781
Sudan,1990,0.014788349,27795.03516,4.869672298,1.333078623,7399.007324
Sudan,1991,0.015772108,29623.35352,4.914560318,1.346351027,7579.515625
Sudan,1992,0.024859622,30976.76758,4.987707138,1.359755635,7953.188965
Sudan,1993,0.025354952,31288.46484,5.077095509,1.373293757,8304.564453
Sudan,1994,0.027941065,33164.86328,5.392961025,1.386966586,8775.673828
Sudan,1995,0.026876492,35153.79297,5.66536808,1.400775671,9232.179688
Sudan,1996,0.055835869,37234.58984,5.895202637,1.412315249,10596.14258
Sudan,1997,0.062162284,39490.05469,6.102115154,1.423949957,12190.01563
Sudan,1998,0.122838512,42744.68359,6.308630943,1.435680628,15836.86133
Sudan,1999,0.067934126,44555.00781,6.515140533,1.447507739,17882.23242
Sudan,2000,0.065733038,48291.51563,6.723881245,1.459432364,19556.93164
Sudan,2001,0.103147909,53509.52344,6.947578907,1.468048453,21844.16797
Sudan,2002,0.134849817,56714.58984,7.15917778,1.476715326,25956.61914
Sudan,2003,0.162696719,60905.49219,7.376060009,1.485433459,31395.99609
Sudan,2004,0.176480487,64058.16016,7.619499207,1.494202971,38191.32422
Sudan,2005,0.177630737,69847.875,7.865242958,1.50302422,46165.73828
Sudan,2006,0.134372056,74415.11719,8.110085487,1.513429403,52600.26563
Sudan,2007,0.135492414,78707.63281,8.359034538,1.523906469,58816.39844
Sudan,2008,0.14070493,80424.64063,8.58740139,1.534456134,65136.48438
Sudan,2009,0.126158535,87327.01563,8.81791687,1.545078754,71508.71094
Sudan,2010,0.130413145,93130.5,9.160663605,1.555774927,78748.47656
Swaziland,1980,0.165792212,2162.951416,0.176875174,1.786549091,14590.10547
Swaziland,1981,0.155196294,2304.308838,0.180659026,1.809711576,14916.66309
Swaziland,1982,0.138718501,2337.478516,0.185679376,1.833174229,15223.71777
Swaziland,1983,0.213985726,2324.687744,0.19084537,1.856941223,16152.93555
Swaziland,1984,0.192504987,2382.361816,0.196916759,1.881016254,16877.78906
Swaziland,1985,0.130149007,2428.205811,0.204515517,1.905403376,17125.42773
Swaziland,1986,0.097918786,2865.596436,0.212868348,1.930973768,17184.33594
Swaziland,1987,0.148541763,3152.601807,0.222013414,1.956887364,18080.48047
Swaziland,1988,0.175802857,3391.287109,0.232690975,1.983148694,19027.93945
Swaziland,1989,0.177682132,3710.339111,0.242067233,2.009762526,20067.77539
Swaziland,1990,0.151085079,4044.189941,0.250597745,2.036733389,20996.62695
Swaziland,1991,0.154829934,4115.378418,0.25884679,2.061944962,21920.70898
Swaziland,1992,0.177965313,4248.171387,0.265385538,2.087468386,22979.43945
Swaziland,1993,0.166086897,4380.105469,0.271857917,2.113307953,23837.75977
Swaziland,1994,0.175948933,4485.263184,0.277874887,2.139467478,24623.45898
Swaziland,1995,0.152684435,4701.715332,0.285612077,2.165950775,25223.1875
Swaziland,1996,0.132416636,4882.358887,0.294409364,2.190566778,25530.04492
Swaziland,1997,0.147284195,5033.835938,0.303881288,2.215462446,25844.54492
Swaziland,1998,0.16008532,5164.932617,0.307526231,2.240641356,26294.49414
Swaziland,1999,0.12333525,5317.352051,0.311164737,2.266106129,26029.34766
Swaziland,2000,0.11206869,5410.94873,0.31510818,2.29186058,25471.69922
Swaziland,2001,0.165571928,5473.583496,0.318177044,2.311290026,25398.16602
Swaziland,2002,0.210823834,5570.846191,0.321618646,2.330884218,25426.78711
Swaziland,2003,0.270852715,5695.669434,0.325056672,2.350644588,27967.43164
Swaziland,2004,0.23407726,5861.180664,0.328725338,2.370572329,29517.50781
Swaziland,2005,0.110605247,6005.544434,0.332748741,2.390669107,28388.87305
Swaziland,2006,0.116367169,6203.881348,0.337129116,2.408612967,27403.14063
Swaziland,2007,0.114370339,6421.243652,0.342327267,2.426691532,26527.33203
Swaziland,2008,0.098332211,6572.630371,0.350414813,2.444905758,25725.11328
Swaziland,2009,0.086140029,6652.005859,0.359630197,2.463256598,24975.01172
Swaziland,2010,0.083290666,6785.045898,0.367967933,2.481745243,24342.29883
Sweden,1980,0.261686236,168346.0156,4.254196644,2.819234371,331163.3125
Sweden,1981,0.227324232,168005.5,4.260375977,2.832696438,338621.7813
Sweden,1982,0.224281386,170010,4.25179863,2.846222878,345754.875
Sweden,1983,0.213842243,173086.75,4.260987282,2.859813929,353010.7813
Sweden,1984,0.228957266,180479.8281,4.293473244,2.87346983,362155.6875
Sweden,1985,0.250329167,184431.75,4.339410782,2.887191057,372359.0313
Sweden,1986,0.237339973,189708.5156,4.365836143,2.904253006,382316.2188
Sweden,1987,0.248613119,196266.9375,4.399886608,2.921415806,393797.625
Sweden,1988,0.257178098,201500.2031,4.457963943,2.938680172,406806.9063
Sweden,1989,0.27984345,207100.1875,4.518896103,2.956046343,423522.2813
Sweden,1990,0.273303777,209192.5313,4.549283028,2.973515272,439905.3438
Sweden,1991,0.240440786,206846.875,4.476406574,2.997105837,452894.4688
Sweden,1992,0.239644006,204357.4844,4.282856464,3.020883322,461585.1563
Sweden,1993,0.21604237,200152.2344,4.087884426,3.044849634,465165.2188
Sweden,1994,0.235005721,208183.5938,4.043999672,3.069006205,470633.1875
Sweden,1995,0.24378413,216382.9844,4.105208397,3.093354225,478730.375
Sweden,1996,0.230118692,219871.5469,4.075159073,3.105240107,487820.7813
Sweden,1997,0.213062331,225826.5781,4.023349285,3.117171764,496356.875
Sweden,1998,0.211473867,235322.4844,4.088193893,3.129149199,507205.7188
Sweden,1999,0.211521894,246288.125,4.170702457,3.141172647,519782.9688
Sweden,2000,0.207510397,257253.3438,4.270037651,3.153242111,533195.0625
Sweden,2001,0.201502904,260500.6875,4.360208511,3.172064781,545501.25
Sweden,2002,0.185972452,266970,4.367518425,3.190999746,556333.4375
Sweden,2003,0.189394787,273205.625,4.350800037,3.21004796,567428
Sweden,2004,0.181321606,284775.5,4.333128929,3.229209661,580631.8125
Sweden,2005,0.190301284,293776.6563,4.362019539,3.248485804,595868.3125
Sweden,2006,0.205068231,306400.75,4.458648205,3.247663498,613814.1875
Sweden,2007,0.230290323,316555.625,4.589568615,3.246841431,634205.125
Sweden,2008,0.228500962,314613.8125,4.661840916,3.246019602,654186
Sweden,2009,0.183048859,298795.8438,4.578344822,3.245197773,664549.875
Sweden,2010,0.215625957,318387.4375,4.660974979,3.244376421,677850.625
Switzerland,1980,0.392193377,197357.0469,3.247906685,2.991440296,447688.625
Switzerland,1981,0.360553652,200517.3906,3.309483051,2.971799374,461041.6875
Switzerland,1982,0.346028775,197891.7813,3.317579746,2.952287436,473490.2813
Switzerland,1983,0.347302288,199156.4688,3.319434166,2.932903528,488708.0313
Switzerland,1984,0.36634177,205148.0156,3.357646942,2.913646936,503582.4375
Switzerland,1985,0.362706602,212684.3125,3.428316116,2.894516945,518519.875
Switzerland,1986,0.371887386,216637.3438,3.505528927,2.888349533,537861
Switzerland,1987,0.374520868,220072.0781,3.587504387,2.882195234,558419.875
Switzerland,1988,0.374443561,227285.1563,3.673668146,2.876054049,579472.8125
Switzerland,1989,0.374586761,237128.4063,3.765844345,2.869925976,601075.375
Switzerland,1990,0.365003049,245841.9844,3.875917196,2.863810778,624312.5
Switzerland,1991,0.336839557,243590.5156,3.970826864,2.860432148,645562.25
Switzerland,1992,0.315125912,243483.9844,3.912602186,2.857057095,662139.1875
Switzerland,1993,0.30939284,243177.25,3.888038397,2.853686333,677270.625
Switzerland,1994,0.312572449,246265,3.870648384,2.850319386,694407.8125
Switzerland,1995,0.308395982,247449.2031,3.880433321,2.846956491,712961.4375
Switzerland,1996,0.295688987,248648.5313,3.890752792,2.846407652,729734.4375
Switzerland,1997,0.283052534,253726.4688,3.901827097,2.845859051,744984.875
Switzerland,1998,0.278013974,260663.8438,3.960280895,2.845310688,765197.3125
Switzerland,1999,0.262156904,264302.9688,3.991324663,2.844762087,781564.375
Switzerland,2000,0.271967351,274006.0313,4.057939529,2.844213963,796895.25
Switzerland,2001,0.263447642,277412.3125,4.127820492,2.84864831,811987
Switzerland,2002,0.230927587,277926.5625,4.163479805,2.853089333,826336
Switzerland,2003,0.228642926,277985.1563,4.158541203,2.857537508,839024.5625
Switzerland,2004,0.234506994,284715.5625,4.182355881,2.861992598,853155
Switzerland,2005,0.250951916,292388.5313,4.225935936,2.866454601,868713.875
Switzerland,2006,0.268874079,303357.625,4.326287746,2.876453638,884550.0625
Switzerland,2007,0.272265822,315023.9063,4.440293789,2.886487484,898765.25
Switzerland,2008,0.259581774,321841.8438,4.529871464,2.896556139,912007.0625
Switzerland,2009,0.233902141,315608.3125,4.530288219,2.90666008,924355.0625
Switzerland,2010,0.239238575,325182.9375,4.541985035,2.916799307,936331.5625
Syrian Arab Republic,1980,0.262835681,34498.43359,2.120923996,1.592300892,91076.49219
Syrian Arab Republic,1981,0.242843151,37778.46094,2.183986187,1.621965408,98695.50781
Syrian Arab Republic,1982,0.218365997,38580.16016,2.260930777,1.652182579,106263.9453
Syrian Arab Republic,1983,0.21967274,39131.53516,2.347946405,1.682962775,114294.5078
Syrian Arab Republic,1984,0.230361179,37538.19141,2.453393221,1.713044167,122114.3828
Syrian Arab Republic,1985,0.190603748,39833.68359,2.566104174,1.737043977,130258.8984
Syrian Arab Republic,1986,0.168437183,37863.65625,2.68014431,1.752199769,136655.375
Syrian Arab Republic,1987,0.112183802,38585.90234,2.796364546,1.767487764,138856.7813
Syrian Arab Republic,1988,0.093119398,43704.8125,2.918077707,1.782909274,140694.6563
Syrian Arab Republic,1989,0.080439523,36265.29688,3.04965353,1.798465252,141857.25
Syrian Arab Republic,1990,0.07896775,37928.84766,3.190687656,1.814157009,143981.2344
Syrian Arab Republic,1991,0.091756493,40925.70703,3.341267824,1.816566229,146434.125
Syrian Arab Republic,1992,0.104960971,46438.53516,3.525020599,1.818978667,151533.4375
Syrian Arab Republic,1993,0.113470577,48843.58203,3.720857143,1.821394324,156343.2188
Syrian Arab Republic,1994,0.141628936,52366.67969,3.92337966,1.8238132,163012.4063
Syrian Arab Republic,1995,0.116571151,56046.19141,4.127774239,1.826235175,169120.7656
Syrian Arab Republic,1996,0.111140937,61553.12109,4.242724895,1.825447798,174694.3438
Syrian Arab Republic,1997,0.093130678,64645.5,4.353413582,1.824660659,179188.4375
Syrian Arab Republic,1998,0.096832566,69031.88281,4.464588642,1.823873758,183735.4531
Syrian Arab Republic,1999,0.091838233,66578.72656,4.582953453,1.823087335,187575.6406
Syrian Arab Republic,2000,0.077027403,67028.5625,4.712706089,1.822301269,190882.75
Syrian Arab Republic,2001,0.092126831,69571.22656,4.837383747,1.829500794,195278.2188
Syrian Arab Republic,2002,0.103959106,75038.44531,4.982038498,1.83672893,201433.1406
Syrian Arab Republic,2003,0.128788754,75481.82813,5.129087448,1.843985558,209930.5938
Syrian Arab Republic,2004,0.137039557,80692.08594,5.189320564,1.851270795,219862.3281
Syrian Arab Republic,2005,0.180755153,85707.39063,5.226571083,1.858584881,231767.1406
Syrian Arab Republic,2006,0.125863433,90032.20313,5.133021832,1.872811675,244682.0469
Syrian Arab Republic,2007,0.147778183,95141.3125,5.018109322,1.887147427,254915.6094
Syrian Arab Republic,2008,0.183987841,99400.39844,4.971178532,1.901592731,263167.8125
Syrian Arab Republic,2009,0.155333877,105277.4375,4.894869328,1.916148782,273509.8438
Syrian Arab Republic,2010,0.133741245,108898.4922,5.043470383,1.930816174,286613.0625
Taiwan,1980,0.308442652,158252.9688,6.516281605,2.460558176,203183.5938
Taiwan,1981,0.296494782,168469.8906,6.64729166,2.488516092,227200.4531
Taiwan,1982,0.272938371,175165.2344,6.794658661,2.516791582,251234.9688
Taiwan,1983,0.267114908,189739.6875,7.068539619,2.54538846,273382.6875
Taiwan,1984,0.260978222,207423.0469,7.312583923,2.569619656,296331.4063
Taiwan,1985,0.23547639,215859.7188,7.444878578,2.589240789,318601.2813
Taiwan,1986,0.238145545,239613.5313,7.764782906,2.609516621,344349.625
Taiwan,1987,0.258959889,265202.1563,8.055279732,2.629951239,376520.2813
Taiwan,1988,0.285626262,279978.6563,8.142997742,2.650545835,414544.875
Taiwan,1989,0.26376313,308764.75,8.304580688,2.671301603,459227.0313
Taiwan,1990,0.244409353,329980.2188,8.326913834,2.692219973,506868.7813
Taiwan,1991,0.260758966,355997.7813,8.488200188,2.714030743,560638
Taiwan,1992,0.280608147,382900.7813,8.684607506,2.736018181,620774.25
Taiwan,1993,0.288543522,408679.0313,8.796512604,2.758183718,688293.1875
Taiwan,1994,0.285707802,439702.5313,8.983269691,2.780529022,761880.375
Taiwan,1995,0.278583407,467748.9688,9.082920074,2.803055286,840027
Taiwan,1996,0.257237703,493644.6875,9.108847618,2.83117485,916430.25
Taiwan,1997,0.263961345,520675,9.222452164,2.859576702,999582.25
Taiwan,1998,0.26275143,538723.75,9.338466644,2.888263464,1089060.625
Taiwan,1999,0.252864838,570891.625,9.435580254,2.917237997,1177132.625
Taiwan,2000,0.258446038,603979.8125,9.540980339,2.946503162,1270562.875
Taiwan,2001,0.208086312,594010.4375,9.432299614,2.981450558,1329497.875
Taiwan,2002,0.20909597,625276.5,9.504321098,3.016812325,1387662.875
Taiwan,2003,0.206810072,648219.6875,9.62393856,3.05259347,1445289.25
Taiwan,2004,0.230358377,688344.375,9.837730408,3.088799238,1520446.5
Taiwan,2005,0.216264933,720719.3125,9.995333672,3.12543416,1596491.375
Taiwan,2006,0.210572749,759906.5625,10.16701317,3.142743826,1669378.375
Taiwan,2007,0.203654274,805371,10.35186863,3.160149574,1739867.875
Taiwan,2008,0.187828362,811248.4375,10.46265221,3.177651405,1787364.125
Taiwan,2009,0.150084272,796561.5625,10.33910179,3.195250273,1818401.625
Taiwan,2010,0.184978202,882276.3125,10.55482101,3.212946653,1876819.75
Thailand,1980,0.201845363,128766.5313,22.74283218,1.780246615,390505.5
Thailand,1981,0.199127972,136372.5938,24.63223839,1.795333982,422352.4375
Thailand,1982,0.172774777,143671.7344,25.13376808,1.810549259,451733.5313
Thailand,1983,0.189531311,151694.6563,25.53141975,1.825893402,486427.7813
Thailand,1984,0.184350252,160420.7813,26.41698456,1.841367602,522485.8125
Thailand,1985,0.16612564,167875.9219,26.34941864,1.856972933,553864.0625
Thailand,1986,0.162677631,177165.8906,27.31037712,1.88126564,583849.0625
Thailand,1987,0.187746316,194030.2188,28.4008503,1.905876279,624338.5625
Thailand,1988,0.22482948,219813.1719,30.38995743,1.930808783,678258.125
Thailand,1989,0.248176977,246616.2813,28.58262634,1.956067443,748126.6875
Thailand,1990,0.300583601,274096.375,30.97397804,1.981656551,844526.625
Thailand,1991,0.333482265,297179.25,30.14567184,1.99978888,947908.25
Thailand,1992,0.362042248,324669.4688,31.63201904,2.018087149,1054390.25
Thailand,1993,0.397231698,352891.1875,30.85714531,2.036552906,1169864.75
Thailand,1994,0.432759315,381175.25,30.66873169,2.055187464,1299486.25
Thailand,1995,0.469162405,412195.5,31.21660233,2.073992729,1447479.875
Thailand,1996,0.495561391,435541.9375,31.32462311,2.082259178,1604507.125
Thailand,1997,0.401830316,423524.625,31.88130951,2.09055829,1699319.75
Thailand,1998,0.239405721,391123.4063,30.49046707,2.098890781,1705078.875
Thailand,1999,0.235230416,409045.9375,31.15076447,2.107256413,1709282.75
Thailand,2000,0.243481562,427546.3438,31.92485809,2.115655422,1718074
Thailand,2001,0.240140691,442032.2188,32.88590622,2.146571636,1729506.75
Thailand,2002,0.238930061,469395.4063,34.00022888,2.177939653,1747683.25
Thailand,2003,0.243515447,503079.6875,34.93455124,2.20976615,1781073.625
Thailand,2004,0.256138921,534878.625,35.96846771,2.242057562,1834126.625
Thailand,2005,0.2829611,557210.6875,36.60916519,2.274821043,1906414.25
Thailand,2006,0.253802896,584725.9375,37.11946106,2.301635981,1978269.25
Thailand,2007,0.245134979,616566.8125,37.74517059,2.328767061,2048786.375
Thailand,2008,0.258738756,626716.0625,38.5626297,2.3562181,2121024
Thailand,2009,0.199012399,619698,39.28811646,2.383992672,2170365.25
Thailand,2010,0.234005675,666363.5,39.63482666,2.412094593,2235129.25
Togo,1980,0.331989706,4127.130859,1.067112088,1.452476263,11084.70313
Togo,1981,0.244431838,3871.620361,1.100167274,1.478912473,11364.35449
Togo,1982,0.20821631,3728.078125,1.139759064,1.505829811,11550.58203
Togo,1983,0.17582339,3535.846436,1.183272362,1.5332371,11581.125
Togo,1984,0.123266339,3743.79248,1.223844171,1.56114316,11536.94824
Togo,1985,0.149810731,3882.955078,1.266717434,1.589557171,11557.96875
Togo,1986,0.162012234,4009.556396,1.310303807,1.612899184,11641.67871
Togo,1987,0.161204606,3909.960205,1.358657479,1.636583805,11724.05859
Togo,1988,0.133594036,4305.810059,1.401416898,1.660616279,11800.96875
Togo,1989,0.198638976,4482.348145,1.445038557,1.685001731,12130.46094
Togo,1990,0.202998638,4746.683105,1.491221189,1.70960021,12472.39941
Togo,1991,0.100131661,4757.429199,1.538686991,1.722237825,12466.27148
Togo,1992,0.097030453,4601.417969,1.584485173,1.734968901,12393.35352
Togo,1993,0.028958272,3850.07666,1.631698251,1.747794151,12114.53516
Togo,1994,0.098362833,4386.560059,1.68465066,1.760714173,11982.05762
Togo,1995,0.107882299,4683.566895,1.744113088,1.773729682,11961.2168
Togo,1996,0.096380904,5042.461914,1.816007614,1.787417769,11964.8291
Togo,1997,0.078975871,5234.51709,1.89450264,1.801211596,11931.41895
Togo,1998,0.110130101,5116.415039,1.981319427,1.815111756,12060.47363
Togo,1999,0.072407477,5250.539551,2.066957951,1.829119205,12035.75391
Togo,2000,0.106869705,5199.958984,2.150501728,1.843234777,12141.7627
Togo,2001,0.112785466,5133.745605,2.228067875,1.860013485,12257.14355
Togo,2002,0.115751207,5068.364746,2.306181431,1.876945019,12405.93457
Togo,2003,0.10029877,5314.077148,2.383283615,1.894030571,12592.27148
Togo,2004,0.1028926,5448.846191,2.458286047,1.911271691,12770.89648
Togo,2005,0.118599236,5516.330566,2.535580873,1.92866981,12992.2627
Togo,2006,0.063762277,5731.530762,2.618625402,1.951166034,13275.66406
Togo,2007,0.085872389,5850.950684,2.693816185,1.973924756,13467.32324
Togo,2008,0.110365763,5988.823242,2.774056196,1.996948957,13731.98828
Togo,2009,0.123061858,6189.543457,2.855941534,2.020241737,14156.2002
Togo,2010,0.134668395,6436.97998,2.939361095,2.043806076,14690.38379
Trinidad and Tobago,1980,0.194864288,13148.39941,0.383520246,2.428268433,16917.18359
Trinidad and Tobago,1981,0.156900451,13751.27344,0.386104167,2.440095425,18335.38477
Trinidad and Tobago,1982,0.15519914,14274.30859,0.397506773,2.451979876,19678.3418
Trinidad and Tobago,1983,0.164492354,12802.5127,0.395923018,2.463922262,21233.24609
Trinidad and Tobago,1984,0.158421457,12066.29492,0.40702796,2.475922823,22371.68164
Trinidad and Tobago,1985,0.138332456,11568.86719,0.394133627,2.487981796,23302.9082
Trinidad and Tobago,1986,0.1247105,11189.23438,0.383068889,2.504743338,23600.76563
Trinidad and Tobago,1987,0.11745815,10679.00391,0.362920463,2.521618128,23561.24805
Trinidad and Tobago,1988,0.082227372,10260.31934,0.360464245,2.538606405,23137.60742
Trinidad and Tobago,1989,0.104819164,10175.81445,0.353961855,2.555709124,22842.00391
Trinidad and Tobago,1990,0.092080906,10328.82031,0.362323761,2.568690062,22667.38672
Trinidad and Tobago,1991,0.106659859,10606.02246,0.38955602,2.585493565,22520.00586
Trinidad and Tobago,1992,0.078533277,10431.25,0.396403432,2.602407217,22156.61523
Trinidad and Tobago,1993,0.096453063,10280.16504,0.397676051,2.619431257,21835.93164
Trinidad and Tobago,1994,0.142561197,10646.35352,0.411639184,2.636566877,21896.52734
Trinidad and Tobago,1995,0.147217259,11067.59863,0.430584669,2.653814554,21956.26953
Trinidad and Tobago,1996,0.148124903,11847.1123,0.446516633,2.668793678,22062.5332
Trinidad and Tobago,1997,0.207121283,12758.4043,0.465456367,2.683857679,22672.07813
Trinidad and Tobago,1998,0.210336998,13798.99512,0.488428742,2.699006557,23221.95117
Trinidad and Tobago,1999,0.122009031,14900.0498,0.502053201,2.714240789,23282.48438
Trinidad and Tobago,2000,0.09465608,15928.54883,0.519368291,2.72956109,23203.54102
Trinidad and Tobago,2001,0.157486349,16593.33594,0.533899367,2.743653059,23700.54688
Trinidad and Tobago,2002,0.131242827,17909.26953,0.548672616,2.757817984,23923.74023
Trinidad and Tobago,2003,0.164647669,20495.55273,0.561541975,2.772055864,24974.76758
Trinidad and Tobago,2004,0.132552728,22124.96484,0.594736636,2.786367178,25667.35742
Trinidad and Tobago,2005,0.166889638,23498.88086,0.610618055,2.800752401,27388.00391
Trinidad and Tobago,2006,0.091256157,26602.48633,0.62706244,2.813067913,27913.05469
Trinidad and Tobago,2007,0.082887374,27867.21875,0.632171035,2.825437307,28216.89844
Trinidad and Tobago,2008,0.066586457,28526.54297,0.64609313,2.8378613,28479.00391
Trinidad and Tobago,2009,0.055785384,27516.90039,0.657407761,2.85033989,28445.18359
Trinidad and Tobago,2010,0.054215446,28208.52148,0.667231917,2.862873077,28458.35938
Tunisia,1980,0.154332221,28266.31641,1.848326445,1.545225978,90194.80469
Tunisia,1981,0.170847565,29827.13086,1.904381394,1.563659072,97217.96875
Tunisia,1982,0.169164389,29683.42383,1.972182989,1.582312107,104746.4141
Tunisia,1983,0.154799655,31072.58984,2.042339325,1.601187587,111274.6875
Tunisia,1984,0.163441822,32852.95703,2.04365015,1.620288253,117986.375
Tunisia,1985,0.138940707,34713.16016,2.111131907,1.639616847,123309.0391
Tunisia,1986,0.119596124,34018.51172,2.186275005,1.670013547,126531.8906
Tunisia,1987,0.102571726,35687.89844,2.241616726,1.70097363,128176
Tunisia,1988,0.089102909,36266.64844,2.304316044,1.726727724,129310.7734
Tunisia,1989,0.104833819,37522.21875,2.346325397,1.750801206,131242.0469
Tunisia,1990,0.119427726,40177.11719,2.429331064,1.775210261,134118.75
Tunisia,1991,0.124910831,41745.46484,2.510997295,1.800115466,136887.6563
Tunisia,1992,0.155744612,45004.00391,2.592564344,1.825369954,141119.625
Tunisia,1993,0.162215859,45988.40625,2.674689054,1.850978851,145317.8906
Tunisia,1994,0.143580988,47452.01172,2.761303663,1.876946926,149221.4844
Tunisia,1995,0.158701286,48566.43359,2.839359522,1.903279424,152013.2031
Tunisia,1996,0.183891267,52039.70703,2.920950413,1.932483077,154870.75
Tunisia,1997,0.190679267,54870.33594,3.001250982,1.962134719,158285.8594
Tunisia,1998,0.197547853,57492.9375,3.056043148,1.992241502,162200.9063
Tunisia,1999,0.202638507,60977.35938,3.113916159,2.022810221,167072.0313
Tunisia,2000,0.209280401,63598.97656,3.167514086,2.05384779,172094.6406
Tunisia,2001,0.22583954,66683.38281,3.221405506,2.086064577,178224.9063
Tunisia,2002,0.221204251,67817.01563,3.274321556,2.118786573,184031.2969
Tunisia,2003,0.22712028,71526.65625,3.308906078,2.152022123,189750.6719
Tunisia,2004,0.229707569,75789.04688,3.360375881,2.185778856,195761.8594
Tunisia,2005,0.208217427,78820.57813,3.404825926,2.220064878,202307.5781
Tunisia,2006,0.224743828,83277.27344,3.485477686,2.252102137,211007.4531
Tunisia,2007,0.220989555,88485.04688,3.564005613,2.28460145,220951.5938
Tunisia,2008,0.232084841,92426.10938,3.650140047,2.317569733,231966.0781
Tunisia,2009,0.220326796,95336.01563,3.727684259,2.351013899,243567.125
Tunisia,2010,0.230462775,98713.5625,3.809453726,2.384940624,255795.0781
Turkey,1980,0.240707383,253861.6719,15.93929386,1.609991789,358392.4688
Turkey,1981,0.295884848,266187.0625,16.01832581,1.654857397,372847.6563
Turkey,1982,0.259445906,275670.8438,16.14257622,1.700973272,385287.7813
Turkey,1983,0.239114851,289369.0938,16.27576256,1.738633513,397779.4063
Turkey,1984,0.229125842,308790.9375,16.49647331,1.775028229,409821.8125
Turkey,1985,0.252253264,321888.5313,16.74067497,1.81218493,425061.7813
Turkey,1986,0.239407554,344469.9688,17.00880814,1.827884316,442896.9063
Turkey,1987,0.28860864,377140.4375,17.34827805,1.843719721,477404.4688
Turkey,1988,0.239430696,385137.1563,17.55744171,1.859692216,509217.375
Turkey,1989,0.240868524,386106.3125,17.95854568,1.875803232,540598.1875
Turkey,1990,0.239258379,421841.625,18.21993828,1.892053723,580267.375
Turkey,1991,0.208579034,425750.0625,18.90196991,1.908964634,617701.8125
Turkey,1992,0.222167522,451228.1563,19.03591537,1.926026702,657703.8125
Turkey,1993,0.252538621,487516.0313,18.09749413,1.943241358,714791.125
Turkey,1994,0.174408317,460918.7813,19.51019096,1.960609794,753618.9375
Turkey,1995,0.198711529,494064.4688,20.03902054,1.97813344,796959
Turkey,1996,0.180838481,528675.25,20.59383392,2.002756119,850306
Turkey,1997,0.191575333,568478.1875,20.58263969,2.027685165,915042.9375
Turkey,1998,0.190451041,586054.75,21.10500908,2.052924395,970391.875
Turkey,1999,0.178084895,566332,21.33596802,2.078478098,1007513
Turkey,2000,0.181332797,604697.875,20.86709404,2.104349613,1057560.625
Turkey,2001,0.117932513,570245.375,20.78122139,2.122064114,1074084.625
Turkey,2002,0.124182217,605394.375,20.5854969,2.139927864,1103327.875
Turkey,2003,0.143718228,637270,20.35545731,2.157941818,1143739.125
Turkey,2004,0.162714303,696936.375,18.90136337,2.176107645,1209795
Turkey,2005,0.186518446,755490.3125,19.28481483,2.194426298,1294944.25
Turkey,2006,0.227813318,807569.9375,19.59978676,2.225929976,1387784.125
Turkey,2007,0.245557576,845272,19.88162231,2.257886171,1485439.25
Turkey,2008,0.23113808,850840.9375,20.30006027,2.290300846,1552661.5
Turkey,2009,0.157383084,809780.4375,20.37086296,2.323181152,1599595.5
Turkey,2010,0.204428583,883931.625,21.59451294,2.356533289,1675967.25
Uganda,1980,0.116871029,7786.249023,5.570763588,1.369310975,12132.07031
